RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
94457,5221,84094,Zip,UT,UT,Sandy,Salt Lake City,Salt Lake County,155147,155213,155374,155500,155972,156368,157033,157220,157404,157487,157757,157947,157849,157818,157753,158115,158180,158314,158079,158316,158631,159122,159223,159441,160093,160866,161580,161851,161959,162141,162300,162542,162651,162761,163130,163401,163563,163538,163686,164169,164034,163813,163625,164175,164722,165146,165471,165941,166457,167004,167320,167532,169282,170726,172180,171962,172117,172252,172548,173024,173307,173746,174106,174635,174610,174789,174826,175492,175932,176780,177384,177751,178138,178188,178670,178827,178644,178423,178397,178640,178733,178263,178050,177758,177686,177829,177812,178286,178875,179431,179796,180291,180801,181335,181639,182357,182955,183400,183549,183318,183356,183182,183018,182240,181937,181862,181835,181528,181496,181991,182682,183450,183392,183626,183744,184731,185673,187139,189184,191212,192908,194240,195990,198316,201389,204531,208262,212007,215910,219578,222687,225938,229521,233703,237991,241726,245480,249487,253228,256293,257562,258175,258374,258777,258941,258216,256767,254311,251947,248968,246340,243702,242478,241190,240184,238782,236629,234177,231351,229934,228050,227112,225756,225029,223752,222654,221663,220794,220831,221009,220941,220083,219390,218182,216757,214340,212895,211636,210231,207954,205028,202317,200787,199410,198167,196425,195155,194734,193416,192066,190749,190651,191232,192371,192924,193788,195039,196711,197962,198813,200403,202588,205410,208574,211517,214146,216464,219720,222248,225222,228591,231977,235161,236925,238123,238541,238711,238920,239715,239007,238814,238493,238366,238417,238025,239030,240497,241696,243477,245130,247554,250129,252270,253921,255242,257476,260053,262402,263482,264610,265659,266785,267084,267915,269635,271779,274183,275236,276845,277916,280664,283759,286706,289193,291763,294427,296869,299443,301611,304410,306552,309084,311023,312965,314085,316549,319471,322916,325546,327513,330105,332031,334098,336852,339943,343342,346308,348846,350301,351050,351178,352318,353432,355466,357272,358528,359577,360410,362192,363810,366162,368874,372665,376100
94465,5262,84105,Zip,UT,UT,Salt Lake City,Salt Lake City,Salt Lake County,215219,215586,216315,217306,218380,218994,219558,219869,220090,220363,220898,221590,221789,221587,220669,220507,220531,221130,221616,222032,222573,223153,223155,222988,223369,224776,226538,227207,227482,227500,227689,227999,228383,228373,228660,228490,228485,228020,227679,227751,226682,226065,225208,225690,225550,225660,225540,226092,226480,226667,226960,227193,229860,231404,233440,232872,233098,233070,233289,233254,233039,233205,233207,233375,232598,232389,231936,232735,233491,234201,234593,234906,235534,235565,235914,236562,237009,237150,236754,236579,236377,236718,237282,237803,238051,238816,239350,239434,239464,239929,241118,242068,242680,242618,242693,243056,243789,244331,244764,245365,246308,247223,247635,248144,249021,250224,251167,251571,252246,253196,254722,256279,257132,257567,258154,258848,260079,261752,264601,267947,270474,273284,276170,280468,285060,290579,296974,303546,309034,313975,317600,321587,326319,331181,336067,338931,342730,346246,348820,351122,352544,353962,354488,354595,354948,354216,351764,347494,342292,336620,331408,326867,324153,321215,318697,315470,311068,305804,301006,298633,296515,295449,294669,294148,292305,290197,288663,287965,288582,289805,291055,291349,291628,290960,289518,286292,285065,284286,283685,281629,279278,277242,276152,274830,273527,272103,271413,272289,271677,271400,270815,271998,272283,273501,273908,275969,278566,281354,283989,285127,287056,288740,291351,293875,296419,298704,301439,305589,308758,312564,315126,318533,321333,324314,326407,328193,330528,332404,334182,332627,331608,330035,329553,329821,329826,330725,332004,332747,334436,336139,338978,341849,344238,346265,348539,351422,355540,358784,360685,362549,364205,366235,367231,368917,371883,375147,378682,380434,382705,384977,389561,394641,398587,401206,403457,407289,410979,416185,420372,425629,428476,431963,434099,436810,437130,439501,442704,447059,450015,451611,454392,456488,459496,463411,468042,472491,477223,481882,486100,488721,490865,492838,494534,496916,499614,501204,502406,503333,505607,507120,508635,510372,513171,516413
94455,5304,84092,Zip,UT,UT,Sandy,Salt Lake City,Salt Lake County,253544,254244,254973,256079,257310,258274,259307,260044,261137,261879,262617,263252,263771,264185,264067,264514,264769,265034,265059,264983,263965,263579,262982,263009,263158,263392,263854,263563,263430,263771,264183,264657,265768,266421,267281,266971,266369,265569,265260,265697,264847,263674,262280,262576,262586,262576,262494,262948,263959,265069,266159,266783,269906,272571,275475,275606,276007,276579,277194,278309,279025,279748,279787,279907,279239,279137,279110,279676,279652,279471,279166,278730,278427,277718,277632,277770,277547,277265,276515,276423,276746,277460,278489,279048,279400,280270,281172,281870,282385,282235,282515,282768,283414,283978,284919,286464,288143,289208,289929,290602,291355,292754,294079,295036,295197,294979,294606,293756,293472,294173,295673,297418,299084,300390,301034,302330,305137,308832,312410,316073,319462,322844,326141,330868,336056,341472,348483,355723,362265,368505,374860,382300,389473,396291,402916,407779,413036,419938,426248,432028,434486,436112,436935,437178,437120,435988,433824,430265,426016,419814,413359,406631,402993,399201,395347,390391,385914,381759,377323,373839,369701,366578,363293,360718,357352,354755,352672,351496,350393,349303,348353,347347,347094,346339,345242,342840,341789,340998,340023,337790,334538,331624,330091,328777,327324,325375,324662,325161,323868,321836,320244,320164,321101,322478,323105,324469,326678,329335,331101,331844,334585,337697,341396,345149,348933,352610,355648,360205,363400,367842,371871,376904,380623,384172,386383,388035,388843,389863,391808,391179,390760,389131,388438,388379,388077,388559,389482,390173,392519,394436,397181,399246,401456,403442,405683,408707,412501,415708,417199,418758,419325,419936,419585,421030,423684,426837,429508,429369,429655,430313,434419,438811,443253,446923,450619,453448,455945,458779,461252,465105,468261,471802,474104,476245,477111,479993,483576,489082,492991,496079,499743,502651,505742,508921,512885,517100,521736,525326,527471,527896,528504,530244,532072,534598,537115,539388,541095,542788,545040,547398,550737,554759,559736,564380
94469,5398,84109,Zip,UT,UT,Millcreek,Salt Lake City,Salt Lake County,260110,260052,260860,261815,263726,264807,265872,265769,266035,265970,266238,265820,265252,265022,264046,263508,261786,261206,260406,260472,260115,260333,260176,260605,261240,262246,263557,264178,264674,264581,264409,264753,265043,264994,264675,264662,264390,264021,263303,263151,261614,260778,260476,261472,261785,261889,261866,261815,261917,262013,262398,262737,266177,268786,270713,269623,269323,269231,269624,270257,271087,271936,272430,272948,272010,271144,270305,270599,270974,271457,271797,272046,272401,272138,272091,271936,272005,272231,272465,272902,273077,273354,273695,273814,273501,273627,274020,274249,274121,273854,273936,274304,274551,274679,274999,275811,277152,278381,279211,280033,280487,280684,280612,280866,281730,282437,282539,282347,282323,283147,284090,285485,287327,290263,292613,294575,296360,299196,303009,306866,310217,313333,316893,321573,326565,331132,336806,342976,349609,355741,360702,365335,370557,375688,381852,385943,389987,393510,397152,400886,402141,402621,403000,403948,404486,403785,401186,396992,392762,388370,383965,379210,376238,372924,369469,365135,359875,354619,349635,347024,343701,341575,339648,337531,333941,330497,328252,327223,327747,328449,328200,327012,326472,325385,322979,319167,317605,316711,315563,313149,309514,306562,304371,302555,299977,297271,295875,296282,294951,293429,291995,291775,292490,293789,295424,297208,299862,302085,304525,306342,310208,313923,318123,322337,325947,328689,331701,336908,342389,348799,353654,358144,361283,364451,366931,368937,370895,372900,374460,373667,372823,371644,371544,372665,373210,374310,375434,376323,378558,381006,384495,387369,388999,390636,391654,394270,397800,401995,404164,406221,406877,407548,407426,408230,411379,414788,419463,420134,421426,421492,425465,429510,434754,439163,443660,447578,449901,452741,454740,459044,462785,468308,472819,477251,477004,478376,480268,486393,492363,497579,502558,506175,509313,512491,516269,520570,525748,530369,533846,534710,534526,534611,535301,536808,538824,540115,540651,540864,542701,544391,546786,549189,552874,556735
399649,5441,84005,Zip,UT,UT,Eagle Mountain,Provo-Orem,Utah County,,,,,185516,184857,184562,183252,181693,179902,178369,177407,176417,175733,174998,174807,175819,177050,177483,177654,178701,180023,181089,181182,181361,181112,181226,181216,179629,177392,175755,175356,174509,174349,174182,174668,175077,175971,176578,176397,176041,176354,176541,176856,177418,177302,178067,178735,180166,180937,181886,182921,184837,185565,185653,185085,185095,186541,187389,188701,189184,189854,190083,190682,191186,192931,194883,196505,197742,197809,198328,197161,196541,195614,195776,195510,195419,194221,193458,193021,192686,192098,191303,192000,192454,192576,191671,191569,191944,192685,193189,193348,194015,194928,195409,195076,194757,194876,195192,195302,194817,194728,194005,193386,192006,191017,190806,190965,191367,191830,192455,192496,192707,192556,192613,192196,192228,192690,193571,194717,195832,196948,198232,200141,202291,204761,208952,214473,220301,224559,227331,229889,232691,236493,240351,244742,248699,253658,256867,259511,261196,263840,266882,268741,269661,268812,267477,265739,264327,262076,259189,255659,251371,247049,242452,239022,236094,233347,230659,226283,221692,216445,212933,209930,208160,206799,206632,206160,204240,202401,200840,201259,201075,201126,199669,198086,196357,193700,190436,187102,185818,184415,182413,179731,178064,177259,177583,177705,177381,177539,178132,179325,180251,181808,184285,186300,187751,187626,187477,188552,191390,194900,197930,200389,202238,203933,205652,208382,211569,215895,219754,222608,223688,223895,224117,224713,225792,226707,226851,226891,226868,227328,226914,226563,226542,227603,229226,230669,231860,232943,234797,236510,237900,238528,240388,242698,245024,246456,247026,248151,249479,251442,252434,253144,254383,256193,257733,258681,260175,261909,264057,265287,267199,268449,270976,273384,276088,278313,280632,282875,284196,285326,287025,290214,292420,295435,297223,299824,301774,303759,305960,307894,310849,314467,318307,320833,321729,321816,322339,323086,324225,325778,327378,328979,330032,330676,330782,331309,333448,335909,338406,340326,342182,343793
94657,5731,84721,Zip,UT,UT,Cedar City,Cedar City,Iron County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138434,138529,139064,140425,142980,144846,146460,147796,150168,152979,155512,158096,160587,163938,167307,170306,171550,174097,177242,181055,183137,184623,186672,188806,190984,192746,194449,195950,197173,198162,198946,199329,199839,200100,200131,199694,199240,198547,197612,196642,195963,194957,193637,192267,190955,189609,188173,186811,185446,184234,183037,181565,179698,177792,175996,174189,172479,171142,170130,169151,168132,167392,166994,166645,166208,165959,165684,165319,164502,163652,162904,162104,161400,160138,158722,157743,157410,157200,157239,157488,158064,158176,158185,158420,159174,159966,160666,160931,161225,160893,160507,159964,160200,160709,161193,161897,162557,163662,164964,166108,166970,168595,170259,172126,173073,174108,175049,175507,175225,174851,174547,174897,175272,175666,176153,176516,176629,176671,176799,177461,178279,179032,179401,179634,180011,180133,180201,180206,180713,181328,182243,182962,183733,184300,185012,185767,186222,186671,187075,187894,188899,189971,190768,191362,192135,193241,194754,196195,197797,199447,200782,201808,202657,203617,204640,205908,207106,208324,209211,210852,212620,214634,216529,218277,219844,220903,222153,223520,225753,227831,229877,230132,230662,230884,231971,232893,233966,235347,236585,237644,238002,238400,238910,240450,241685,243016
94460,5732,84098,Zip,UT,UT,Park City,Summit Park,Summit County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425373,424951,424836,425033,425460,425333,424207,423005,422224,422427,423849,426280,427500,427905,427660,427930,428341,430055,432957,436215,438540,439871,438780,436966,437855,441953,447009,450740,454462,459100,464202,470072,476916,485080,495423,505714,515349,522939,531558,540596,550297,556929,565839,573925,584099,591363,599092,606528,613332,619504,624392,629714,634312,639302,641823,643661,643987,645013,645344,644966,644200,642756,640590,637071,633299,630290,627078,623682,619646,616532,613021,609654,605397,602137,599176,596118,591221,584948,577835,571684,565524,560496,556103,553029,549998,542341,535361,529450,528587,528094,528082,527223,526286,524209,522477,520284,518678,520481,521150,521369,518573,516362,515072,514427,514967,515060,513544,512157,511588,513484,515107,517179,518623,520783,522231,524176,525364,527191,530230,532440,535452,536715,540447,543898,548434,552668,557357,561499,566055,570774,575970,581560,585472,589108,592169,595765,598407,600354,602433,605568,609376,613473,617471,621133,625090,628394,630763,632266,634627,637356,640775,644440,646564,647227,647116,648794,650522,653839,657781,663224,669050,675543,680721,682043,683273,686751,692624,698196,702978,705512,706304,707582,708092,709978,711389,717327,723774,728762,730735,729613,730350,733049,737796,740087,745547,749959,755764,758898,763610,766730,773917,783235,793876,802720,808487,813551,815192,816851,820750,823398,825794,828962,829922,830887,829998,830047,831707,834912,839144,843427,845246
94520,5743,84302,Zip,UT,UT,Brigham City,Ogden-Clearfield,Box Elder County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142998,143811,145345,147244,149237,150656,152378,154023,155529,156806,157866,159081,160913,162901,163802,165279,166667,168630,169946,171276,172960,174782,176905,178589,179391,180057,180667,181428,181847,182571,183269,183830,183821,183848,183497,182972,181945,180913,180160,179301,178356,177266,176311,175240,173969,172451,170895,169595,168458,167203,165610,163978,162507,161018,159728,158593,157767,157049,156511,156143,155988,155794,155667,155337,154908,154372,153462,152615,151731,151061,150411,149380,148309,147472,147131,146968,146817,146865,147114,147323,147371,147413,147509,147780,148128,148468,148702,149050,149550,150106,150757,151532,152452,153421,154326,155394,156531,157633,158656,159637,160695,161666,162551,163299,164119,164877,165676,166325,166919,167589,168230,168860,169355,169855,170414,171049,171741,172544,173377,174294,175166,176000,176904,177798,178824,179849,180917,181952,182976,183936,184911,185780,186753,187848,189001,190230,191349,192696,194078,195581,197014,198324,199738,201341,203153,204848,206512,208201,210064,211844,213660,215556,217468,219649,221815,224011,225891,227556,229407,231017,232692,234065,235627,237190,238847,240396,241887,243296,244889,246088,247664,248719,250090,251114,252501,253863,255229,256657,258208,259858,261570,263830,265794,268403
94411,5891,84044,Zip,UT,UT,Magna,Salt Lake City,Salt Lake County,113909,113994,114168,114416,114819,115085,115364,115357,115542,115760,116281,116676,116953,117071,117149,117423,117798,118307,118925,119771,120352,120933,121043,121486,122042,123051,124017,124824,125168,125584,125618,125850,126122,126463,126849,126944,127114,126994,126847,126617,126102,125716,125819,126379,126893,127124,127526,128052,128735,129522,130406,131484,133766,135700,137354,137831,138587,139545,140351,141121,141512,141883,142161,142478,142377,142427,142269,142431,142587,142923,143267,143381,143594,143481,143449,143429,143262,143060,142721,142391,141719,140846,140329,139932,139643,139509,139523,139420,139351,139236,139568,140211,140905,141556,141538,141630,141589,141834,142067,142176,141947,141514,141025,140530,140478,140044,139975,139972,140507,141008,140988,141249,141277,141788,141899,142410,142498,143544,144784,146099,146832,147632,148822,150388,152475,154417,156804,158752,161077,163013,164457,165876,167681,170074,173260,175759,178484,181115,183897,186650,188425,189887,191820,193499,195027,195038,194239,192845,191291,189658,188135,186511,185749,184770,183583,182053,179431,176943,174167,173101,171806,170970,169520,168181,166499,164944,163679,162739,163198,163506,163593,162375,161549,160347,158962,156831,155262,153839,152297,150263,147868,145960,144564,142949,140728,138488,136797,136202,134863,133766,132650,132507,132853,133606,133838,134429,135568,136937,138246,139240,141285,143404,145650,147634,148577,149242,150561,153103,155503,158078,160628,163047,164638,165867,166858,167665,168795,169916,171008,170544,170055,169125,168621,168346,168374,168726,169491,170009,171001,171987,173377,175258,177042,178931,180529,182612,184629,186558,187683,188929,190179,191597,192569,193635,195196,197098,199117,200149,201493,202742,205211,208059,210494,212276,213797,215615,217543,219634,221414,223748,225888,228273,230262,231863,233053,235051,237857,241328,244234,246372,248575,250324,252010,253884,256058,258597,261215,263745,265463,266518,266828,267841,268954,270733,272457,273924,275127,276199,277599,278839,280427,282171,284838,287373
94558,5957,84341,Zip,UT,UT,North Logan,Logan,Cache County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127264,127886,128380,129435,130285,130844,131239,131687,132140,132318,132294,132226,132314,132278,132139,131944,131869,132265,132668,132901,132789,132796,132950,133246,133426,133524,133757,133775,133878,133744,133778,133801,134040,134593,135203,135735,135907,136055,136321,136804,137356,137758,138320,138948,140339,141679,143057,143781,144805,146077,147253,148450,149399,150799,151964,153375,152899,152278,151583,152962,154905,156941,158673,159802,161250,162623,164363,165605,167465,169721,171991,173260,173498,173865,174830,176319,177509,178465,178981,179996,181480,182809,183938,184189,184893,184900,184849,184501,184789,184790,184739,183538,182400,181023,180175,179536,178938,177980,176796,175409,174078,173083,173046,174173,175249,176046,176415,177020,177407,179251,181677,184881,186265,186763,186572,186338,186537,186482,185861,184632,183383,181446,178775,176275,174906,175095,174393,173277,170372,168769,167811,168612,169712,170529,170829,170023,170399,170470,171257,171839,173803,175300,177643,178601,179515,179554,179856,181213,182861,184472,186442,188003,190422,191693,191786,191419,191086,192504,195419,197578,197096,195304,193498,193569,192749,193237,193630,194620,195890,196582,197459,197555,199099,200787,202758,203452,204974,206469,208748,210489,211592,212670,212692,214795,216646,219232,220351,222458,224268,226135,227003,228065,229102,230481,231760,233223,234756,236932,240022,242839,242782,242043,242138,245146,248808,252431,255665,256080,256586,257092,259504,260670,263067,265477,268589,269755,270977,272101,273534,276011,277845,279839,280268,281570,283426,285640,287057,288463,289477,290482,291482,293025,295026
